split,filename,city,label_id,label_uid,pano_id,lat,lng,normalized_x,normalized_y,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning
test,seattle-wa__75861__fov50.jpg,seattle-wa,75861,seattle-wa:75861,o0zblVi58sQcTEDgkrdazw,47.67284,-122.258278,0.2375,0.68125,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__187372__fov50.jpg,seattle-wa,187372,seattle-wa:187372,E1Mad5g4pKtCli0IX7VYzA,47.618952,-122.293586,0.818056,0.391667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__223527__fov50.jpg,seattle-wa,223527,seattle-wa:223527,rYj38UD0Bj0UczWN4cHh2w,47.557971,-122.313365,0.551389,0.525,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__115338__fov50.jpg,seattle-wa,115338,seattle-wa:115338,iY5qdrbmnJLgDUuhR4yPdA,47.657753,-122.396156,0.505556,0.427083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__13706__fov50.jpg,seattle-wa,13706,seattle-wa:13706,HHknLHNYKr6YJoI6Rfgwrg,47.626804,-122.304894,0.288889,0.525,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__255076__fov50.jpg,seattle-wa,255076,seattle-wa:255076,glbpw8rxAWDGsKjfT1tboQ,47.52785,-122.270204,0.602778,0.629167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__251906__fov50.jpg,seattle-wa,251906,seattle-wa:251906,tHJyhMYr2dH02L0js3U3mQ,47.531504,-122.286027,0.416667,0.54375,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__268958__fov50.jpg,seattle-wa,268958,seattle-wa:268958,mnDmvoeNVJ9BDgY6n3hxUw,47.526454,-122.350659,0.547222,0.61875,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__15942__fov50.jpg,seattle-wa,15942,seattle-wa:15942,_8VcbFU6e9hewd94qW_vEg,47.577846,-122.329254,0.440278,0.25625,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__124690__fov50.jpg,seattle-wa,124690,seattle-wa:124690,rsuy05VcDuNA8X0s73dYRw,47.614082,-122.31028,0.547222,0.422917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__38267__fov50.jpg,seattle-wa,38267,seattle-wa:38267,vv7VxUudWZKrZ1qBQ5MYHw,47.555775,-122.386826,0.383333,0.502083,0,0,0,0,0,1,1,0,0,0
test,seattle-wa__164986__fov50.jpg,seattle-wa,164986,seattle-wa:164986,h7XAqMhnzYYtG6uxGFJROQ,47.633918,-122.32571,0.4375,0.48125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__235921__fov50.jpg,seattle-wa,235921,seattle-wa:235921,tNn1Z0Z3nkffhYA_QUAuOA,47.618318,-122.353093,0.505556,0.527083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__191593__fov50.jpg,seattle-wa,191593,seattle-wa:191593,4lR9n9MVRvpYvmKLNE83wQ,47.697845,-122.337562,0.506944,0.56875,1,0,0,0,0,0,0,0,1,0
test,seattle-wa__96681__fov50.jpg,seattle-wa,96681,seattle-wa:96681,nze6EqlSMCm7RMPGOGN4Ug,47.679462,-122.26593,0.738889,0.54375,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__96732__fov50.jpg,seattle-wa,96732,seattle-wa:96732,HozGe30tYiMUWTFYsNyJyg,47.680958,-122.285141,0.933333,0.48125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__166262__fov50.jpg,seattle-wa,166262,seattle-wa:166262,dR4We2vmX-X9DF3gVWzWeQ,47.572009,-122.30533,0.365278,0.527083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__194307__fov50.jpg,seattle-wa,194307,seattle-wa:194307,PlT-JsAQZ_uU-_l5mJ4FGg,47.693023,-122.309473,0.333333,0.364583,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__235678__fov50.jpg,seattle-wa,235678,seattle-wa:235678,kVm7_q9o2O8WeYGvLRldsQ,47.542528,-122.269994,0.327778,0.4125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__96447__fov50.jpg,seattle-wa,96447,seattle-wa:96447,lmBy4QwQ0eWkOte-JcBt4Q,47.655838,-122.400101,0.406944,0.33125,1,0,0,0,0,0,0,0,1,0
test,seattle-wa__150702__fov50.jpg,seattle-wa,150702,seattle-wa:150702,QV8NOIzVBMvDTUBPLi8L8A,47.664236,-122.349968,0.720833,0.5125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__223499__fov50.jpg,seattle-wa,223499,seattle-wa:223499,qr86B-gFe11Tp08kOakVUw,47.557851,-122.310572,0.25,0.610417,1,0,0,0,0,0,0,0,1,0
test,seattle-wa__244274__fov50.jpg,seattle-wa,244274,seattle-wa:244274,hOSCXfZ4dQbTRTw_qlESZQ,47.634673,-122.366457,0.388889,0.377083,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__191108__fov50.jpg,seattle-wa,191108,seattle-wa:191108,eEul2WtgPQTGKEDWCImc-g,47.694144,-122.344808,0.730556,0.6,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__61703__fov50.jpg,seattle-wa,61703,seattle-wa:61703,un1q9Mjj9HQRtAQX-fATnQ,47.686954,-122.376579,0.363889,0.560417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__238612__fov50.jpg,seattle-wa,238612,seattle-wa:238612,o5rdyAAVvrwsKNGfCH5SZA,47.524626,-122.365829,0.477778,0.254167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__96707__fov50.jpg,seattle-wa,96707,seattle-wa:96707,bf6Fk17fKuK00iwkWJLr7w,47.63649,-122.277206,0.290278,0.547917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__182891__fov50.jpg,seattle-wa,182891,seattle-wa:182891,RAFi4einT7x6mPa7TVo6WQ,47.64678,-122.398191,0.661111,0.435417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__245996__fov50.jpg,seattle-wa,245996,seattle-wa:245996,F_KiAHLE3hzNBPm4urocxg,47.53152,-122.270137,0.194444,0.166667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__124281__fov50.jpg,seattle-wa,124281,seattle-wa:124281,YbsgXg31wBhlfZ4QomTjSQ,47.659007,-122.361818,0.665278,0.547917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__273428__fov50.jpg,seattle-wa,273428,seattle-wa:273428,DqGO44-ahtfjIJizQg-uag,47.524823,-122.325522,0.563889,0.358333,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__245781__fov50.jpg,seattle-wa,245781,seattle-wa:245781,XrCip38Ob5uo_ugkcR4HRg,47.529904,-122.280479,0.583333,0.495833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__66970__fov50.jpg,seattle-wa,66970,seattle-wa:66970,o1MKsaCoF0vOH3W0jLNO2A,47.655754,-122.320724,0.540278,0.441667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__182103__fov50.jpg,seattle-wa,182103,seattle-wa:182103,sKQweIu_qwN7hd70HfsUWQ,47.619625,-122.310198,0.511111,0.302083,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__103682__fov50.jpg,seattle-wa,103682,seattle-wa:103682,aEYtkRWVFlZ5owQ02QFLEg,47.638317,-122.353088,0.590278,0.36875,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__100631__fov50.jpg,seattle-wa,100631,seattle-wa:100631,4_rxjedgVEWTe7QnomGJ1A,47.586926,-122.314858,0.668056,0.447917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__117189__fov50.jpg,seattle-wa,117189,seattle-wa:117189,j6icbw7KJHaLjt04OIroRA,47.631115,-122.393896,0.491667,0.31875,1,0,1,0,0,0,0,0,0,0
test,seattle-wa__263276__fov50.jpg,seattle-wa,263276,seattle-wa:263276,Du_MeLeKIPzYYYC4A0Jm-w,47.5484,-122.376248,0.670833,0.4,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__191052__fov50.jpg,seattle-wa,191052,seattle-wa:191052,521qFBsGM8OM7_3vVrcClQ,47.562855,-122.294944,0.491667,0.691667,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__4246__fov50.jpg,seattle-wa,4246,seattle-wa:4246,3wzVyUrl7I_a1AUIYDX8ww,47.595745,-122.324966,0.488889,0.352083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__11110__fov50.jpg,seattle-wa,11110,seattle-wa:11110,sg1hSoeORAusCSVRqTJGyg,47.557465,-122.334084,0.505556,0.460417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__11661__fov50.jpg,seattle-wa,11661,seattle-wa:11661,CZSIElt9M9QjYff6GPT8MA,47.5565,-122.387047,0.336111,0.466667,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__712__fov50.jpg,seattle-wa,712,seattle-wa:712,sOAgbWeCMP-MX3AIZgLnuQ,47.573135,-122.3088,0.497222,0.310417,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__33296__fov50.jpg,seattle-wa,33296,seattle-wa:33296,psZvPcck1nNtPYea5a7qRQ,47.57991,-122.335953,0.279167,0.5625,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__14743__fov50.jpg,seattle-wa,14743,seattle-wa:14743,K07SRH_Nl7Q8n4jlySt8Hg,47.68296,-122.307892,0.418056,0.360417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__191605__fov50.jpg,seattle-wa,191605,seattle-wa:191605,13N8LY3rVbNM7K5StjxZPA,47.699562,-122.337764,0.761111,0.4625,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__244276__fov50.jpg,seattle-wa,244276,seattle-wa:244276,gQxqV42CBBmSFb9_R3Zedw,47.634826,-122.367664,0.5125,0.427083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__259159__fov50.jpg,seattle-wa,259159,seattle-wa:259159,ltn3gLZdqvmGocHUNQRiaw,47.570383,-122.397383,0.5,0.45,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__14251__fov50.jpg,seattle-wa,14251,seattle-wa:14251,DC9lXEVLNJR-N6tBEBwUqw,47.674954,-122.314446,0.391667,0.25,1,1,0,0,0,0,0,0,0,0
test,seattle-wa__72295__fov50.jpg,seattle-wa,72295,seattle-wa:72295,5VM8Qbj76zIhHZx9fKcVUQ,47.581753,-122.314652,0.327778,0.585417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__13893__fov50.jpg,seattle-wa,13893,seattle-wa:13893,WgQ-n1jC6xwIz8PaiZoEbg,47.62447,-122.305946,0.190278,0.289583,1,0,0,0,0,1,1,0,0,0
test,seattle-wa__207382__fov50.jpg,seattle-wa,207382,seattle-wa:207382,vQVeRN1v85lUitC1LDTSxw,47.695793,-122.317511,0.870833,0.4125,0,0,0,0,0,0,0,0,1,0
test,seattle-wa__43623__fov50.jpg,seattle-wa,43623,seattle-wa:43623,ZUx-DkQKRWkoYA00wEwYYw,47.721272,-122.312782,0.645833,0.354167,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__234307__fov50.jpg,seattle-wa,234307,seattle-wa:234307,TOPhMPlatQdkTX5n5ZW0hw,47.686877,-122.366161,0.654167,0.614583,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__17656__fov50.jpg,seattle-wa,17656,seattle-wa:17656,6vQ2rn0P9JB6-wkrrLBnyg,47.655739,-122.335014,0.515278,0.50625,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__262484__fov50.jpg,seattle-wa,262484,seattle-wa:262484,NNL8LeZSgLpeAqVoRLWTSg,47.576898,-122.386627,0.366667,0.447917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__237484__fov50.jpg,seattle-wa,237484,seattle-wa:237484,MGQtHS9UGCHMyUtC7BIR_Q,47.538933,-122.291614,0.559722,0.272917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__227026__fov50.jpg,seattle-wa,227026,seattle-wa:227026,pjTlqJEckWiyeXm7iNUa8Q,47.551211,-122.269994,0.958333,0.672917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__190803__fov50.jpg,seattle-wa,190803,seattle-wa:190803,kEJUpvvY3DR_ZJKV6Jrd9A,47.545987,-122.28344,0.680556,0.470833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__263384__fov50.jpg,seattle-wa,263384,seattle-wa:263384,r6_O9vMYziG_XGClnv0nLQ,47.581281,-122.386464,0.195833,0.310417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__178699__fov50.jpg,seattle-wa,178699,seattle-wa:178699,knDYaO2uVp2iKrJA-8uJdw,47.601602,-122.299956,0.719444,0.39375,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__232256__fov50.jpg,seattle-wa,232256,seattle-wa:232256,UqYviIrmJ-dCFaiH_hmEEA,47.628641,-122.320317,0.605556,0.310417,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__100632__fov50.jpg,seattle-wa,100632,seattle-wa:100632,4_rxjedgVEWTe7QnomGJ1A,47.587021,-122.31501,0.351389,0.177083,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__190624__fov50.jpg,seattle-wa,190624,seattle-wa:190624,kI86WNSDMaE0dOijaXRH-g,47.553389,-122.286297,0.659722,0.295833,1,0,0,1,0,0,0,0,1,0
test,seattle-wa__47828__fov50.jpg,seattle-wa,47828,seattle-wa:47828,dHs9axHbNE5dJW20a8-qBw,47.66713,-122.376419,0.655556,0.13125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__175975__fov50.jpg,seattle-wa,175975,seattle-wa:175975,wGSdr7y3fNmvVT-PKjrh_Q,47.677737,-122.356497,0.204167,0.483333,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__235213__fov50.jpg,seattle-wa,235213,seattle-wa:235213,HKynkB7fOnh08AGz2XM3HA,47.54251,-122.280855,0.386111,0.347917,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__238869__fov50.jpg,seattle-wa,238869,seattle-wa:238869,KS6slOKV41ZBmgbmNJlNPA,47.533828,-122.371272,0.622222,0.560417,1,1,1,0,0,0,0,0,0,0
test,seattle-wa__182888__fov50.jpg,seattle-wa,182888,seattle-wa:182888,RAFi4einT7x6mPa7TVo6WQ,47.646798,-122.398361,0.668056,0.579167,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__4601__fov50.jpg,seattle-wa,4601,seattle-wa:4601,SqcjV-JU3shzLv3c70Oxng,47.506256,-122.381531,0.681944,0.477083,1,1,0,0,0,0,0,0,0,0
test,seattle-wa__160741__fov50.jpg,seattle-wa,160741,seattle-wa:160741,75MCAxbfF4K7d4LGGTGCZg,47.681718,-122.365912,0.533333,0.304167,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__74790__fov50.jpg,seattle-wa,74790,seattle-wa:74790,fz5xclCGUL9z1Oy-o3orFA,47.52475,-122.36982,0.316667,0.354167,0,0,1,0,0,1,0,0,0,0
test,seattle-wa__112880__fov50.jpg,seattle-wa,112880,seattle-wa:112880,v84U4gR1q9gSyJmm6G6vaQ,47.608147,-122.316673,0.691667,0.479167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__195765__fov50.jpg,seattle-wa,195765,seattle-wa:195765,vvmVSXVlrhZfqvfZ24N_3Q,47.694963,-122.328307,0.429167,0.327083,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__95434__fov50.jpg,seattle-wa,95434,seattle-wa:95434,11LOmhXbFON28yOSxF5BoA,47.613026,-122.305046,0.629167,0.4625,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__219135__fov50.jpg,seattle-wa,219135,seattle-wa:219135,-jJa_A0cU4lzF4B7WOZukQ,47.635889,-122.368901,0.506944,0.420833,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__148604__fov50.jpg,seattle-wa,148604,seattle-wa:148604,LdK1XW53zKtry-zaql0x-w,47.679933,-122.383171,0.336111,0.527083,1,1,1,0,0,1,0,0,0,0
test,seattle-wa__207933__fov50.jpg,seattle-wa,207933,seattle-wa:207933,vgClEzH3pAphWTuDQGpvXQ,47.693915,-122.309448,0.3875,0.310417,0,1,0,0,0,0,0,0,0,0
test,seattle-wa__72781__fov50.jpg,seattle-wa,72781,seattle-wa:72781,Y8GW9N5x3GGqM90Lp8LJpg,47.509911,-122.375794,0.611111,0.370833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__262912__fov50.jpg,seattle-wa,262912,seattle-wa:262912,nGYStdHRRHYv70Kft2mHkQ,47.522778,-122.351784,0.422222,0.45625,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__2627__fov50.jpg,seattle-wa,2627,seattle-wa:2627,qH-dUJQmb6Gmr9fUFtdHNg,47.542923,-122.385872,0.477778,0.327083,1,1,0,0,0,0,0,0,0,0
test,seattle-wa__104310__fov50.jpg,seattle-wa,104310,seattle-wa:104310,C4AeD8uwFKGtkKphuPh9Pw,47.591591,-122.314964,0.436111,0.341667,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__162179__fov50.jpg,seattle-wa,162179,seattle-wa:162179,jTLwjZSKW78XxMZkuMKU8Q,47.575954,-122.311982,0.193056,0.685417,1,1,0,0,0,0,0,0,0,0
test,seattle-wa__150969__fov50.jpg,seattle-wa,150969,seattle-wa:150969,HC0dnlwoQsfNxQV9Hl17sQ,47.675568,-122.272902,0.627778,0.479167,0,0,1,0,0,1,0,0,0,0
test,seattle-wa__200677__fov50.jpg,seattle-wa,200677,seattle-wa:200677,OFHPxzlz3VkPzaThkhz70w,47.564132,-122.28831,0.333333,0.48125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__72293__fov50.jpg,seattle-wa,72293,seattle-wa:72293,5VM8Qbj76zIhHZx9fKcVUQ,47.581936,-122.314583,0.477778,0.4875,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__95428__fov50.jpg,seattle-wa,95428,seattle-wa:95428,rMCwDPO44YdeL85SPrLOmA,47.612999,-122.306313,0.115278,0.45,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__193296__fov50.jpg,seattle-wa,193296,seattle-wa:193296,XkZBUOOyndujClOvTwbtIA,47.699744,-122.338709,0.583333,0.466667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__209468__fov50.jpg,seattle-wa,209468,seattle-wa:209468,z1LanOGeQK_1eEfP6ffDPw,47.70137,-122.337575,0.054167,0.575,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__236331__fov50.jpg,seattle-wa,236331,seattle-wa:236331,ZakTXfR7g7pn1NkYpvsIqg,47.521004,-122.371239,0.436111,0.422917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__192941__fov50.jpg,seattle-wa,192941,seattle-wa:192941,o7WEeQnVcMb2KVDUE4RwQg,47.54874,-122.301016,0.830556,0.445833,1,0,0,0,0,0,0,0,1,0
test,seattle-wa__1233__fov50.jpg,seattle-wa,1233,seattle-wa:1233,QIyXD3LVDR8MzD37SaeYjw,47.666489,-122.317284,0.5125,0.370833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__191042__fov50.jpg,seattle-wa,191042,seattle-wa:191042,L7GkCKkpEXZPpLANfA-6fA,47.694267,-122.344716,0.780556,0.529167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__193232__fov50.jpg,seattle-wa,193232,seattle-wa:193232,MvDFYy5ganVU3QIl_Adh1A,47.697862,-122.335229,0.509722,0.585417,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__30836__fov50.jpg,seattle-wa,30836,seattle-wa:30836,_v3LfBjOZtHuVe1ecgbi8A,47.672237,-122.317482,0.590278,0.270833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__18823__fov50.jpg,seattle-wa,18823,seattle-wa:18823,V7fLqxsZp-LfGn74qV42ow,47.680817,-122.317375,0.559722,0.583333,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__125764__fov50.jpg,seattle-wa,125764,seattle-wa:125764,v9r_qVUOiCTlTdNyc7juIQ,47.601742,-122.311463,0.570833,0.35625,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__29303__fov50.jpg,seattle-wa,29303,seattle-wa:29303,xBx1o_G8UDwzEIGff0DlyQ,47.57431,-122.334412,0.326389,0.585417,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__170459__fov50.jpg,seattle-wa,170459,seattle-wa:170459,Ydk498kMFKKYH6H4XPAr9g,47.680738,-122.262127,0.729167,0.475,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__104183__fov50.jpg,seattle-wa,104183,seattle-wa:104183,-BHPjKRKrAqaoD7NuvNpxg,47.612854,-122.291519,0.552778,0.40625,1,1,0,0,0,0,0,0,1,0
test,seattle-wa__219207__fov50.jpg,seattle-wa,219207,seattle-wa:219207,-BOkeVd-bhwaJs60M0MGzw,47.696328,-122.347205,0.655556,0.43125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__116690__fov50.jpg,seattle-wa,116690,seattle-wa:116690,knnDxwZ5RXipyaM19LJcLw,47.586922,-122.295561,0.304167,0.404167,1,0,1,0,0,0,0,0,0,0
test,seattle-wa__26880__fov50.jpg,seattle-wa,26880,seattle-wa:26880,yKPfT3GBe_nfPOZRMP8hHA,47.584095,-122.334061,0.636111,0.4625,0,0,0,0,0,1,0,0,0,0
test,seattle-wa__270219__fov50.jpg,seattle-wa,270219,seattle-wa:270219,BUB8ZqiwgVm7YgldSIyD6Q,47.551941,-122.370914,0.65,0.675,0,0,1,0,0,0,0,0,0,0
test,seattle-wa__4374__fov50.jpg,seattle-wa,4374,seattle-wa:4374,LcHHGFemEOr-NGieevZOUQ,47.604362,-122.308899,0.763889,0.35,1,0,0,0,0,1,0,0,1,0
test,seattle-wa__17679__fov50.jpg,seattle-wa,17679,seattle-wa:17679,H_NHVBvvvPxdcU_iZaSVHw,47.655735,-122.337524,0.947222,0.447917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__41509__fov50.jpg,seattle-wa,41509,seattle-wa:41509,GAFSz0ETppBl3q5fRzs6uA,47.630699,-122.309998,0.845833,0.377083,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__83383__fov50.jpg,seattle-wa,83383,seattle-wa:83383,OIiNkxt0Qssqq7_P-t_ZUw,47.524601,-122.375168,0.338889,0.54375,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__106853__fov50.jpg,seattle-wa,106853,seattle-wa:106853,z9x6wQPfP_gqykloKhHHQg,47.648586,-122.404785,0.754167,0.329167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__244286__fov50.jpg,seattle-wa,244286,seattle-wa:244286,3NyLysE7Kvmjd7phK9u4Ew,47.637811,-122.368934,0.405556,0.397917,1,0,0,0,0,1,0,0,0,0
test,seattle-wa__3009__fov50.jpg,seattle-wa,3009,seattle-wa:3009,md8PvNjMGRPwmRfD8dA-aQ,47.562801,-122.38002,0.491667,0.66875,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__178663__fov50.jpg,seattle-wa,178663,seattle-wa:178663,1mTop0mEEf25ccmB4TMkiQ,47.612861,-122.302861,0.745833,0.447917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__1457__fov50.jpg,seattle-wa,1457,seattle-wa:1457,MFJhr0rKEw5plNZvipa9UA,47.624558,-122.308762,0.570833,0.347917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__81510__fov50.jpg,seattle-wa,81510,seattle-wa:81510,58cJsbvIG5I1tyyyQv3rKw,47.605057,-122.335152,0.680556,0.266667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__263736__fov50.jpg,seattle-wa,263736,seattle-wa:263736,8kry-TG55W8m7oJeeSG8ig,47.56741,-122.409604,0.820833,0.797917,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__234408__fov50.jpg,seattle-wa,234408,seattle-wa:234408,xC0EvxF4Wf_oLMATUUHx0A,47.71941,-122.301936,0.663889,0.502083,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__83767__fov50.jpg,seattle-wa,83767,seattle-wa:83767,lymj0K8OMLbl61ytUaK6GQ,47.519329,-122.376686,0.651389,0.420833,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__115426__fov50.jpg,seattle-wa,115426,seattle-wa:115426,Uizg5wxz66SaYiwl38Ul4A,47.66013,-122.398239,0.548611,0.508333,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__273451__fov50.jpg,seattle-wa,273451,seattle-wa:273451,-jQ974qPmWwJ4UtN4jbHeQ,47.52388,-122.328186,0.659722,0.295833,0,0,0,0,0,1,0,0,1,0
test,seattle-wa__132590__fov50.jpg,seattle-wa,132590,seattle-wa:132590,LwUG4YSEITzBilrv6azddA,47.672122,-122.300549,0.391667,0.5,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__179332__fov50.jpg,seattle-wa,179332,seattle-wa:179332,47yeI7OL557V7a10GnXqXQ,47.617696,-122.30115,0.472222,0.347917,1,0,0,0,0,0,0,0,1,0
test,seattle-wa__238383__fov50.jpg,seattle-wa,238383,seattle-wa:238383,F_hryqwrFXS2ClHDxWfP4A,47.525796,-122.264873,0.509722,0.579167,1,0,0,0,0,1,0,0,0,0
test,seattle-wa__84962__fov50.jpg,seattle-wa,84962,seattle-wa:84962,x_v-7xelBQC1qU7nw7jRuw,47.611778,-122.341583,0.297222,0.539583,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__165785__fov50.jpg,seattle-wa,165785,seattle-wa:165785,9tFT_JG3wKEHux5Rswlabg,47.575033,-122.303477,0.761111,0.33125,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__265320__fov50.jpg,seattle-wa,265320,seattle-wa:265320,DpaX38U1ku0ilWp7GOlkOA,47.580565,-122.31328,0.531944,0.5125,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__202390__fov50.jpg,seattle-wa,202390,seattle-wa:202390,KyoTTuCPuyQYbW8nnw0Gbw,47.553362,-122.320942,0.502778,0.216667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__262939__fov50.jpg,seattle-wa,262939,seattle-wa:262939,1g279uJy5M_7O5qPk07Qpw,47.58224,-122.373483,0.425,0.372917,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__120865__fov50.jpg,seattle-wa,120865,seattle-wa:120865,sYjL9qRywHucJ-3lurzH6A,47.61769,-122.326181,0.265278,0.20625,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__227100__fov50.jpg,seattle-wa,227100,seattle-wa:227100,o49Zn7s9pvVtmcDoxzT3gA,47.559016,-122.313358,0.436111,0.429167,1,0,0,0,0,1,0,0,0,0
test,seattle-wa__241930__fov50.jpg,seattle-wa,241930,seattle-wa:241930,dmP-KHIYahGVtMmsn9qKqw,47.537085,-122.276843,0.265278,0.6625,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__52318__fov50.jpg,seattle-wa,52318,seattle-wa:52318,IqEqx1CLFUYzanC5iz_yPQ,47.581112,-122.385117,0.681944,0.429167,1,0,0,0,0,0,0,0,0,0
test,seattle-wa__237077__fov50.jpg,seattle-wa,237077,seattle-wa:237077,LXK8C_zBMlF0ObIXQo4zTg,47.526554,-122.37132,0.325,0.866667,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__205579__fov50.jpg,seattle-wa,205579,seattle-wa:205579,uGc_gcFHof2rSUx2NHXMLQ,47.701454,-122.335302,0.370833,0.579167,0,0,0,0,0,0,0,0,0,0
test,seattle-wa__145910__fov50.jpg,seattle-wa,145910,seattle-wa:145910,nzXEjqz5sFjWpZ6Nk1WGhw,47.636009,-122.372643,0.580556,0.39375,1,0,0,0,0,1,0,0,0,0
