city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
newberg-or,3180,9TWRMmx65hEUsd27jG1-AQ,gsv,2019-03-19T22:40:49.678Z,train,gsv-newberg-3180-CurbRamp.png,8202,4051,13312.0,6656.0,242.107147,-20.75,1.0,182.768677,-1.605446,,253,238
newberg-or,3248,KwDpTkNKi-o4fRjEtUkkTg,gsv,2019-03-20T03:15:59.024Z,train,gsv-newberg-3248-CurbRamp.png,7612,3749,13312.0,6656.0,133.107147,-14.227678,3.0,99.939926,2.559158,,176,170
chicago-il,255,lMKX_XAbqN97sFKJGkfooQ,gsv,2021-09-10T00:53:12.967Z,train,gsv-chicago-255-CurbRamp.png,6047,4548,16384.0,8192.0,316.546875,-13.796875,3.0,359.479797,-0.399818,,254,142
chicago-il,12656,WGWI_fT9E6VrfXVP6esQDA,gsv,2022-10-21T04:01:24.17Z,train,gsv-chicago-12656-CurbRamp.png,4580,4763,16384.0,8192.0,152.3125,-0.8125,1.0,239.89299,-0.013832,,412,330
columbus-oh,31354,ricMvNNfCdcAY-Bmd1sJgQ,gsv,2021-11-23T16:22:24.819Z,train,gsv-columbus-31354-CurbRamp.png,5536,4936,16384.0,8192.0,305.0,-22.25,1.0,3.851111,0.251068,,363,216
seattle-wa,77521,NybUD5uvJ0V4pr1DX9Vdxw,gsv,2019-07-26T22:36:06.27Z,train,gsv-seattle-77521-CurbRamp.png,3647,4673,16384.0,8192.0,322.611603,-13.584822,3.0,63.996971,2.041756,,398,217
cdmx,623,hG1UatQlZ1N6YuisCcJ3fw,gsv,2020-04-16T20:03:18.975Z,train,gsv-cdmx-623-CurbRamp.png,14591,4656,16384.0,8192.0,107.814735,-10.573661,2.0,330.615173,0.483589,,402,262
columbus-oh,30760,wKZeYV-xaKlA6qBarAR0Ow,gsv,2021-10-26T22:59:52.729Z,test,gsv-columbus-30760-CurbRamp.png,6965,4711,16384.0,8192.0,331.25,-16.5625,1.0,2.931099,-1.067772,,389,221
newberg-or,2619,yKu400XrytRcj0IoDQgn1Q,gsv,2019-03-14T22:43:44.029Z,train,gsv-newberg-2619-CurbRamp.png,2286,4103,13312.0,6656.0,231.6875,-22.59375,1.0,306.4375,-0.743538,,56,273
columbus-oh,35397,7-_Y3iMjQ9Hrk0fL856-qQ,gsv,2022-08-26T05:36:31.301Z,train,gsv-columbus-35397-CurbRamp.png,13609,5073,16384.0,8192.0,324.616058,-20.785715,2.0,183.487366,-0.694176,,90,268
amsterdam,970,o54psoEU3dNjzEJItGVzhQ,gsv,2022-03-05T04:34:07.946Z,train,gsv-amsterdam-970-CurbRamp.png,5846,4103,13312.0,6656.0,212.810272,-23.122768,2.0,250.512451,-0.582535,,550,222
chicago-il,8483,8La8CszX0I-EpgBNclqW4Q,gsv,2021-10-23T02:52:42.508Z,train,gsv-chicago-8483-CurbRamp.png,10782,4536,16384.0,8192.0,158.830353,-22.053572,2.0,86.61805,-0.833748,,161,86
chicago-il,28319,kxyMBHaJyEMis3k_AhIOpw,gsv,2023-07-26T23:41:45.658Z,train,gsv-chicago-28319-CurbRamp.png,5098,4501,16384.0,8192.0,286.28375,-11.265525,3.0,357.634277,0.03701,,445,180
seattle-wa,124281,YbsgXg31wBhlfZ4QomTjSQ,gsv,2021-01-24T05:34:38.778Z,test,gsv-seattle-124281-CurbRamp.png,4806,5008,16384.0,8192.0,4.368304,-18.48884,2.0,88.731674,-0.65699,,479,263
chicago-il,13133,mu5POgJcrTQsQa-DN9sh3g,gsv,2022-10-21T19:18:25.971Z,train,gsv-chicago-13133-CurbRamp.png,9793,4640,16384.0,8192.0,325.625,-13.4375,1.0,267.386292,-0.809319,,210,237
seattle-wa,159814,52Ze-pDqIwwRvxveX1IjRw,gsv,2021-06-29T17:03:15.218Z,train,gsv-seattle-159814-CurbRamp.png,13695,5137,16384.0,8192.0,127.09375,-23.46875,3.0,0.151672,-1.366524,,218,228
seattle-wa,263681,G8dkz3HcMDamm48WyxNlUg,gsv,2023-06-21T14:00:52.057Z,train,gsv-seattle-263681-CurbRamp.png,5311,4704,16384.0,8192.0,296.5,-22.0,1.0,0.763578,0.16449,,366,185
seattle-wa,53468,HqBPkUSSnwezI4Vu78eaRw,gsv,2019-05-04T07:19:01.055Z,test,gsv-seattle-53468-CurbRamp.png,6995,4718,16384.0,8192.0,191.883926,-29.0,1.0,185.820404,-0.787498,,134,157
seattle-wa,108903,xblMbFN3nT6HEd9O9P1M5A,gsv,2020-07-15T18:27:26.229Z,train,gsv-seattle-108903-CurbRamp.png,3373,4762,16384.0,8192.0,216.584503,-35.0,1.0,326.311066,3.245934,,385,106
cdmx,11525,SeO8w2QyJFSYcLy1kYhA1w,gsv,2021-08-19T15:17:21.242Z,train,gsv-cdmx-11525-CurbRamp.png,2272,4549,16384.0,8192.0,16.0,-10.0,1.0,140.949097,0.108635,,328,240
seattle-wa,115376,jwvWyStHCfGr5JWJdkIlSw,gsv,2020-11-07T08:49:37.878Z,train,gsv-seattle-115376-CurbRamp.png,13330,5211,16384.0,8192.0,143.0625,-24.3125,1.0,359.33255,4.755165,,169,263
newberg-or,2622,yKu400XrytRcj0IoDQgn1Q,gsv,2019-03-14T22:43:54.765Z,train,gsv-newberg-2622-CurbRamp.png,5881,3647,13312.0,6656.0,280.34375,-7.59375,3.0,306.4375,-0.743538,,490,267
seattle-wa,854,vcGWlkP-lNLD08uqjpbHeA,gsv,2019-04-05T17:55:10.181Z,train,gsv-seattle-854-CurbRamp.png,9569,4771,16384.0,8192.0,73.796875,-11.464286,3.0,37.365898,-0.091209,,207,328
chicago-il,801,BHPMqaj6Y9nXeLH0dtg6EQ,gsv,2021-09-25T16:53:18.248Z,test,gsv-chicago-801-CurbRamp.png,14187,4752,16384.0,8192.0,332.5,-24.25,1.0,179.112564,0.144562,,220,184
columbus-oh,26626,Xi4fWFzJ1HbcnYWfPsZ0iw,gsv,2021-04-27T22:23:08.964Z,train,gsv-columbus-26626-CurbRamp.png,14076,5397,16384.0,8192.0,240.196426,-35.0,1.0,132.68869,0.507515,,485,211
spgg,97192,dInHCtPneQg85EK1Hzr6Kw,gsv,2021-03-18T18:10:20.385Z,train,gsv-spgg-97192-CurbRamp.png,14467,4508,16384.0,8192.0,328.4375,-0.75,1.0,178.961029,-1.166748,,286,294
seattle-wa,162494,wMqBFBoDfTIPnicaVeP72A,gsv,2021-07-08T21:56:04.311Z,train,gsv-seattle-162494-CurbRamp.png,3504,4359,16384.0,8192.0,110.046875,-2.8125,3.0,213.804077,1.060379,,379,316
oradell-nj,10943,Yu1NIob5Zxf7AyGMlXiuoQ,gsv,2022-08-19T21:33:46.66Z,train,gsv-oradell-10943-CurbRamp.png,4371,5912,16384.0,8192.0,37.6875,-25.732143,1.0,126.646362,-1.226555,,385,332
chicago-il,14869,M8A26sOmgsXgFhV9Uxr6ow,gsv,2022-10-23T01:18:26.029Z,train,gsv-chicago-14869-CurbRamp.png,10724,4823,16384.0,8192.0,103.3125,-19.3125,1.0,85.617851,0.601654,,625,244
pittsburgh-pa,15258,YFqXsfjRBJNnmySjKcgq3Q,gsv,2022-02-02T21:57:20.004Z,train,gsv-pittsburgh-15258-CurbRamp.png,5999,3592,13312.0,6656.0,176.044647,-9.553572,2.0,188.635712,-2.289001,,295,210
pittsburgh-pa,12001,lS2hYJZroF5wCwg6SnJs1g,gsv,2021-04-23T17:20:12.184Z,train,gsv-pittsburgh-12001-CurbRamp.png,5093,4937,16384.0,8192.0,260.5625,-18.140625,3.0,335.858826,-3.411263,,535,252
newberg-or,6381,Ols2g4Vr10fYBMmLwNrCBA,gsv,2019-09-03T21:15:19.477Z,train,gsv-newberg-6381-CurbRamp.png,11752,3942,13312.0,6656.0,216.801346,-31.8125,1.0,88.16996,1.4823,,418,143
columbus-oh,37099,29MAS1qAG9N109Rigv9dNw,gsv,2023-01-21T19:10:39.198Z,train,gsv-columbus-37099-CurbRamp.png,8637,4626,16384.0,8192.0,131.484375,-9.109375,3.0,119.185555,-0.83122,,297,305
chicago-il,28867,n4VQ-bzK-X-YjB2-xf_tTg,gsv,2023-08-03T16:02:56.389Z,train,gsv-chicago-28867-CurbRamp.png,13795,5011,16384.0,8192.0,238.919647,-23.839285,2.0,91.709877,0.2518,,60,215
oradell-nj,7694,43tiNU7m26gZfF6CP0vDPA,gsv,2022-07-15T01:15:41.562Z,train,gsv-oradell-7694-CurbRamp.png,14739,5504,16384.0,8192.0,316.4375,-26.0625,1.0,165.786697,-1.775375,,323,272
oradell-nj,9786,SgiiK4Vuqhv6fQVAehhgrg,gsv,2022-08-12T04:01:27.071Z,train,gsv-oradell-9786-CurbRamp.png,6890,4396,16384.0,8192.0,240.265625,-11.607142,3.0,270.083679,-0.315811,,391,112
pittsburgh-pa,9517,S3rZFqAPgoKXdi23wJnSNw,gsv,2021-04-09T20:53:26.201Z,train,gsv-pittsburgh-9517-CurbRamp.png,12129,4103,13312.0,6656.0,279.9375,-28.25,1.0,115.436897,-0.971588,,260,199
columbus-oh,187,7vXda3GEzpQ63ish4HuIkg,gsv,2019-11-15T20:02:36.923Z,train,gsv-columbus-187-CurbRamp.png,12690,4877,16384.0,8192.0,14.736608,-20.383928,1.0,261.435577,-0.246651,,271,223
seattle-wa,150967,HC0dnlwoQsfNxQV9Hl17sQ,gsv,2021-04-29T18:53:27.551Z,train,gsv-seattle-150967-CurbRamp.png,14836,4465,16384.0,8192.0,302.522308,-11.238839,3.0,162.156616,2.575005,,510,161
oradell-nj,1866,nY2lHD9jgvi05vJpK5B5hA,gsv,2022-04-22T22:26:08.861Z,train,gsv-oradell-1866-CurbRamp.png,2548,4596,16384.0,8192.0,199.8125,-1.5,1.0,289.544342,0.046295,,115,315
oradell-nj,8711,3FGtkzuXbvbaq-WdMrO7-g,gsv,2022-07-24T18:52:51.333Z,test,gsv-oradell-8711-CurbRamp.png,4489,4763,16384.0,8192.0,61.46875,-20.0625,1.0,115.461441,1.403725,,180,217
oradell-nj,11168,iJcy9BU8j93jFnr0AbZTGg,gsv,2022-08-19T21:41:00.091Z,train,gsv-oradell-11168-CurbRamp.png,9622,4628,16384.0,8192.0,222.970978,-20.316965,1.0,183.121033,1.000679,,307,186
seattle-wa,33924,Nm4Uy0sGFmgq1j0jfZd5wA,gsv,2019-05-01T05:22:14.668Z,test,gsv-seattle-33924-CurbRamp.png,1730,4679,16384.0,8192.0,100.25,-19.0625,1.0,265.014709,1.155701,,508,207
chicago-il,15270,z3hgIzqPo6OHLFj0oQvSHQ,gsv,2022-10-23T03:31:10.425Z,train,gsv-chicago-15270-CurbRamp.png,9373,4421,16384.0,8192.0,24.046875,-13.78125,2.0,0.244869,0.785164,,387,156
seattle-wa,175456,5U-JsJdk7vDnTTp0tHalIw,gsv,2021-07-26T23:36:38.459Z,train,gsv-seattle-175456-CurbRamp.png,5010,4422,16384.0,8192.0,34.30357,-10.5625,2.0,115.719734,-1.530495,,506,199
chicago-il,1180,stC0rMKIGfOuGuvCiLBQRQ,gsv,2021-09-27T16:32:59.387Z,train,gsv-chicago-1180-CurbRamp.png,13106,5101,16384.0,8192.0,347.625,-34.4375,1.0,266.181946,-0.166466,,527,176
seattle-wa,102679,gCyTr52qHewdybgYFuU0kQ,gsv,2020-06-20T08:06:03.038Z,train,gsv-seattle-102679-CurbRamp.png,10167,5163,16384.0,8192.0,229.0,-34.4375,1.0,173.190094,0.049706,,286,173
chicago-il,1905,8RkajyyzgBsmPtrt5xhR9Q,gsv,2021-10-18T18:27:10.455Z,train,gsv-chicago-1905-CurbRamp.png,8239,4716,16384.0,8192.0,55.875,-21.821428,1.0,52.751606,0.057205,,347,188
seattle-wa,160738,WeQpL1r-IwVz2r6_WZtvTA,gsv,2021-07-01T22:49:10.918Z,train,gsv-seattle-160738-CurbRamp.png,4251,5014,16384.0,8192.0,177.1875,-35.0,1.0,269.643158,0.355766,,396,145
chicago-il,1217,CKrWu9b_jaNmmJZnIw2GQg,gsv,2021-09-27T16:42:08.968Z,train,gsv-chicago-1217-CurbRamp.png,9053,4590,16384.0,8192.0,21.5,-18.3125,1.0,356.354797,-1.841904,,321,193
seattle-wa,211515,PlT-JsAQZ_uU-_l5mJ4FGg,gsv,2022-06-07T20:25:45.269Z,train,gsv-seattle-211515-CurbRamp.png,8536,4127,13312.0,6656.0,197.6875,-26.5,1.0,178.998154,-0.555809,,566,231
pittsburgh-pa,15047,1wIAf8raW4T_jyT13Zjq5g,gsv,2022-02-02T18:12:32.455Z,train,gsv-pittsburgh-15047-CurbRamp.png,10857,4641,16384.0,8192.0,216.526779,-2.410714,2.0,165.7659,1.178215,,458,363
newberg-or,17169,E6yAQUTrvPFLpE6QRpePKg,gsv,2020-01-19T17:35:54.007Z,test,gsv-newberg-17169-CurbRamp.png,8299,4218,13312.0,6656.0,222.357147,-28.839285,2.0,179.839905,1.946114,,382,180
spgg,16147,V4F2CjYf3n5i_ItfJoBHFg,gsv,2020-10-14T00:13:12.506Z,train,gsv-spgg-16147-CurbRamp.png,5180,4627,16384.0,8192.0,314.787933,-16.122768,2.0,18.227482,3.347008,,326,184
cdmx,3015,NNdPRqY0Cw9xJI0ad9mutA,gsv,2020-05-02T22:54:31.42Z,train,gsv-cdmx-3015-CurbRamp.png,14637,4908,16384.0,8192.0,175.0625,-6.3125,1.0,13.232745,-0.591835,,231,321
newberg-or,9339,iOCFz-KAsSa8jPmAtW4xZA,gsv,2019-10-09T18:43:40.167Z,train,gsv-newberg-9339-CurbRamp.png,7343,3878,13312.0,6656.0,307.390625,-15.712053,3.0,291.249298,0.735832,,420,219
chicago-il,10118,vI0o0ZOODXPbPXT3k5Hu1Q,gsv,2022-03-07T21:34:39.31Z,test,gsv-chicago-10118-CurbRamp.png,1544,943,3328.0,1664.0,49.50893,-15.625,2.0,38.205956,-3.234344,,43,209
seattle-wa,99854,HC0dnlwoQsfNxQV9Hl17sQ,gsv,2020-06-16T12:56:53.829Z,train,gsv-seattle-99854-CurbRamp.png,6161,5021,16384.0,8192.0,139.3125,-33.125,1.0,162.156616,2.575005,,225,167
seattle-wa,185749,0cuqa4i_WqJ4-MLpet0aZQ,gsv,2021-08-26T15:11:20.876Z,train,gsv-seattle-185749-CurbRamp.png,3040,4918,16384.0,8192.0,293.0,-21.0,1.0,15.077349,1.358627,,156,239
newberg-or,18062,wqC3ox1TWUp1dH9EfzOEUw,gsv,2021-11-20T22:15:02.276Z,train,gsv-newberg-18062-CurbRamp.png,4193,4087,13312.0,6656.0,1.256696,-9.553572,2.0,63.129761,-1.091682,,303,381
seattle-wa,182229,tBKHZUuvAQGJ6d7tUpjWsw,gsv,2021-08-12T05:16:11.044Z,train,gsv-seattle-182229-CurbRamp.png,9128,4556,16384.0,8192.0,257.1875,-15.758928,2.0,232.465683,-0.791504,,308,169
seattle-wa,148943,X6Rtrg97YrN4pijMwoY01g,gsv,2021-04-22T22:28:26.514Z,train,gsv-seattle-148943-CurbRamp.png,4149,4738,16384.0,8192.0,156.529022,-21.375,1.0,224.490341,-2.347641,,226,200
newberg-or,5119,88A5uFmJ4zhEYhBy79ymmQ,gsv,2019-05-02T22:52:59.121Z,train,gsv-newberg-5119-CurbRamp.png,11831,3556,13312.0,6656.0,36.265625,-19.772322,1.0,247.387466,1.278503,,302,153
columbus-oh,14819,uJNE7diGe3j2Xiwf4OwIeA,gsv,2020-05-26T23:45:22.479Z,train,gsv-columbus-14819-CurbRamp.png,1385,4772,16384.0,8192.0,215.1875,-31.625,1.0,4.288157,-0.750916,,357,131
oradell-nj,12834,cxJ8Pysaya7S_PhChgHuzA,gsv,2022-12-11T21:42:37.952Z,train,gsv-oradell-12834-CurbRamp.png,9394,4629,16384.0,8192.0,311.0625,-8.9375,1.0,278.378815,-3.73123,,321,258
columbus-oh,35293,PWgrOVXSXQoIv5zAozgdxQ,gsv,2022-08-25T20:28:17.136Z,train,gsv-columbus-35293-CurbRamp.png,10267,4446,16384.0,8192.0,206.5,-10.5625,3.0,156.558945,0.308678,,250,167
seattle-wa,99209,ebX9xn853l3gLrd8AMo0Ng,gsv,2020-06-09T00:34:11.332Z,train,gsv-seattle-99209-CurbRamp.png,10227,4843,16384.0,8192.0,40.294643,-18.258928,2.0,358.95871,2.261314,,401,217
columbus-oh,1864,qoMGoo5OybQIbOHvVBRgDg,gsv,2019-12-07T15:21:21.363Z,test,gsv-columbus-1864-CurbRamp.png,3786,3811,13312.0,6656.0,340.667419,-25.977678,1.0,82.356056,0.022438,,520,165
columbus-oh,13412,x9aDzlsWLgTcHXQgzM2upQ,gsv,2020-05-04T19:54:06.805Z,train,gsv-columbus-13412-CurbRamp.png,16248,4543,16384.0,8192.0,199.0,-10.0,1.0,62.630131,-0.293121,,663,258
seattle-wa,181149,teH7F37LLfiP3DRMXqptYA,gsv,2021-08-11T03:09:46.163Z,train,gsv-seattle-181149-CurbRamp.png,5968,4575,16384.0,8192.0,324.09375,-11.328125,3.0,10.404767,-1.55436,,295,220
oradell-nj,5352,Yu1NIob5Zxf7AyGMlXiuoQ,gsv,2022-05-26T21:02:23.53Z,train,gsv-oradell-5352-CurbRamp.png,11016,4794,16384.0,8192.0,198.6875,-7.375,1.0,126.646362,-1.226555,,298,292
chicago-il,12908,go6XBa0SulTzOmsCyrWxTA,gsv,2022-10-21T17:16:33.098Z,train,gsv-chicago-12908-CurbRamp.png,2433,4922,16384.0,8192.0,75.0625,-23.5625,1.0,215.48381,-0.047829,,445,209
seattle-wa,23554,GPPg6GDvU03bs8Ru7OnMpw,gsv,2019-04-28T10:58:11.591Z,train,gsv-seattle-23554-CurbRamp.png,15651,4510,16384.0,8192.0,347.6875,-10.080358,3.0,178.954025,1.085045,,238,216
chicago-il,6278,vMaVo41kuBag9Bsc0Agf0A,gsv,2021-10-22T19:04:33.869Z,train,gsv-chicago-6278-CurbRamp.png,2744,4557,16384.0,8192.0,55.80357,-11.011161,3.0,178.702255,-0.210869,,440,218
chicago-il,11083,R7hWKUpFiHEZYYsY3pIlbQ,gsv,2022-09-07T20:48:03.151Z,train,gsv-chicago-11083-CurbRamp.png,3866,3965,13312.0,6656.0,193.765625,-19.660715,3.0,270.360779,0.040535,,388,178
columbus-oh,14677,uJNE7diGe3j2Xiwf4OwIeA,gsv,2020-05-26T23:37:49.646Z,test,gsv-columbus-14677-CurbRamp.png,13556,4884,16384.0,8192.0,137.839279,-18.580357,2.0,4.288157,-0.750916,,167,232
newberg-or,8065,wdy8Zl6tdjLjKGIPuxVGGg,gsv,2019-10-07T22:06:53.353Z,train,gsv-newberg-8065-CurbRamp.png,9214,4049,13312.0,6656.0,95.964287,-24.142857,2.0,31.476801,-1.515083,,416,182
chicago-il,531,W_5l2qnAsBgtpFYRLplWYA,gsv,2021-09-15T22:18:50.344Z,train,gsv-chicago-531-CurbRamp.png,14993,4388,16384.0,8192.0,173.71875,-8.0625,3.0,18.503151,-0.319733,,213,199
cdmx,5399,_f5GJgMRsEppcV2Wl1cDNw,gsv,2020-05-14T21:38:05.457Z,train,gsv-cdmx-5399-CurbRamp.png,916,4687,16384.0,8192.0,167.078125,-7.21875,1.0,341.064789,-2.029877,,449,279
walla-walla,480,y2XJ0BTvegMsivb5Wxxdsw,gsv,2023-10-19T17:10:58.218Z,test,gsv-walla_walla-480-CurbRamp.png,3559,4417,16384.0,8192.0,131.171875,-5.908482,2.0,239.588257,0.36241,,443,255
spgg,72757,DN_D0ZzDYDvr1t2sUfMQpQ,gsv,2021-03-01T07:40:39.096Z,test,gsv-spgg-72757-CurbRamp.png,1833,4814,16384.0,8192.0,208.125,-21.125,1.0,23.01354,3.940453,,601,227
seattle-wa,183881,cmn0Ddcbv8z7GN3AO-oYPw,gsv,2021-08-16T20:53:43.413Z,train,gsv-seattle-183881-CurbRamp.png,9043,4558,16384.0,8192.0,102.83036,-10.296875,3.0,87.789238,0.023064,,452,237
seattle-wa,85145,Pkxl4SKZ3PCW6o0ahQ1nbg,gsv,2019-11-12T20:18:46.219Z,train,gsv-seattle-85145-CurbRamp.png,4753,4570,16384.0,8192.0,89.75,-17.75,1.0,130.980408,-0.26709,,118,207
seattle-wa,192921,txBtSHPxgsTxj8F7Wz3jLw,gsv,2022-01-11T20:50:09.164Z,train,gsv-seattle-192921-CurbRamp.png,7669,4315,16384.0,8192.0,89.984375,-9.703125,3.0,93.80307,0.537537,,163,116
chicago-il,4458,oCPbS7sEEEEAtaT7YDhgOQ,gsv,2021-10-21T18:34:48.079Z,train,gsv-chicago-4458-CurbRamp.png,12153,5907,16384.0,8192.0,87.4375,-34.4375,1.0,15.244306,1.01915,,433,280
seattle-wa,127611,4B7rZQ299g75UKrK_8bMCA,gsv,2021-02-01T23:30:00.935Z,train,gsv-seattle-127611-CurbRamp.png,2388,4612,16384.0,8192.0,228.375,-13.415178,2.0,357.762451,-0.493729,,383,214
columbus-oh,22143,pjBBsVG49e6UIP1mYYxKjw,gsv,2021-01-18T18:16:42.285Z,train,gsv-columbus-22143-CurbRamp.png,6789,4991,16384.0,8192.0,123.196426,-17.0,1.0,157.542969,-1.776115,,381,257
columbus-oh,839,TpgR1_CFiayYv_D28W6GNg,gsv,2019-12-03T23:57:34.743Z,train,gsv-columbus-839-CurbRamp.png,3927,4562,16384.0,8192.0,67.171875,-2.321429,2.0,156.016464,-3.334572,,299,341
seattle-wa,170459,Ydk498kMFKKYH6H4XPAr9g,gsv,2021-07-21T14:14:33.224Z,test,gsv-seattle-170459-CurbRamp.png,5291,4614,16384.0,8192.0,89.8125,-14.4375,1.0,178.597275,-0.57711,,525,228
newberg-or,3604,dDyBPHw5zJbzS1kMcznlDQ,gsv,2019-03-21T20:39:05.157Z,test,gsv-newberg-3604-CurbRamp.png,4608,4157,13312.0,6656.0,269.375,-14.892858,1.0,332.546875,1.176369,,406,289
spgg,43959,hSSzj9mW5iO1iYuUQIFNpg,gsv,2020-12-04T04:32:54.957Z,train,gsv-spgg-43959-CurbRamp.png,5357,4884,16384.0,8192.0,58.5,-16.375,1.0,112.707558,-0.188309,,311,247
oradell-nj,7745,ahfUc3pi5e3DktcEB0xK0Q,gsv,2022-07-15T02:04:39.336Z,train,gsv-oradell-7745-CurbRamp.png,4916,4704,16384.0,8192.0,328.25,-23.125,1.0,24.680172,-3.505531,,261,181
seattle-wa,2173,BQ7tru5_xQgmHmbfUolyPQ,gsv,2019-04-15T21:47:52.523Z,test,gsv-seattle-2173-CurbRamp.png,4422,4161,13312.0,6656.0,62.319195,-34.25,1.0,91.406555,-3.790749,,160,187
oradell-nj,8149,LPEQmFhUHcChEfFFOCz6JA,gsv,2022-07-17T17:16:08.646Z,train,gsv-oradell-8149-CurbRamp.png,15109,4927,16384.0,8192.0,47.223213,-26.366072,1.0,288.197815,-0.438293,,579,209
newberg-or,9976,YlOtj-UBUU7a14rkwa8_Ng,gsv,2019-10-09T20:52:54.553Z,train,gsv-newberg-9976-CurbRamp.png,1343,4144,13312.0,6656.0,136.723221,-22.3125,1.0,271.563446,-0.232162,,308,240
seattle-wa,138578,H368O5poywh5rETIYHpMGA,gsv,2021-03-13T00:37:44.624Z,train,gsv-seattle-138578-CurbRamp.png,14806,4882,16384.0,8192.0,243.214279,-26.0,1.0,91.863358,1.8127,,324,185
cdmx,2453,O5rbq8ar-rJE6D3EHs0Wjw,gsv,2020-05-02T21:01:00.965Z,train,gsv-cdmx-2453-CurbRamp.png,10366,5431,16384.0,8192.0,316.1875,-30.375,1.0,278.890228,0.573204,,418,236
spgg,56580,dFpM5_PB3yRidkn7FKZnjw,gsv,2021-02-15T22:23:15.697Z,train,gsv-spgg-56580-CurbRamp.png,8289,4578,16384.0,8192.0,156.375,-31.375,1.0,180.207138,-0.145966,,543,111
cdmx,1190,EgZ2UGIa7FFqIcdeC3CzSw,gsv,2020-05-01T18:24:44.63Z,train,gsv-cdmx-1190-CurbRamp.png,10960,4744,16384.0,8192.0,258.5625,-33.3125,1.0,200.372833,1.445534,,377,115
walla-walla,311,YhP7Sh8LNImkD3LynFli8g,gsv,2023-10-13T00:48:54.499Z,train,gsv-walla_walla-311-CurbRamp.png,2984,4649,16384.0,8192.0,179.788747,-13.768982,2.0,286.39728,-0.47559,,263,221
newberg-or,4870,VK-fN_9b5bOP01uMb5orCA,gsv,2019-04-10T13:20:18.356Z,train,gsv-newberg-4870-CurbRamp.png,5545,3897,13312.0,6656.0,271.955353,-15.366072,2.0,307.008942,2.984718,,421,241
seattle-wa,63681,YykdBgCgCjKlmRe3Llw8pg,gsv,2019-05-07T22:38:01.535Z,train,gsv-seattle-63681-CurbRamp.png,1144,4355,16384.0,8192.0,323.0625,-23.75,1.0,90.779335,2.406258,,167,127
chicago-il,10999,J8YJsSU0WQYJPFJkAlFZbg,gsv,2022-09-07T16:21:30.225Z,test,gsv-chicago-10999-CurbRamp.png,3763,5421,16384.0,8192.0,260.259583,-35.0,2.0,354.954987,-1.068825,,331,166
columbus-oh,14556,7OwcAo6HyAcPZSt8Q5k4Ww,gsv,2020-05-26T23:29:56.546Z,train,gsv-columbus-14556-CurbRamp.png,1920,4942,16384.0,8192.0,49.125,-22.25,1.0,183.779251,-1.096909,,341,217
pittsburgh-pa,1989,zGQhgtNDmi8k0tlYWKinFA,gsv,2020-11-12T02:12:37.323Z,train,gsv-pittsburgh-1989-CurbRamp.png,6558,4738,16384.0,8192.0,320.254456,-12.122767,2.0,354.269043,1.017448,,337,265
newberg-or,12445,JnCvD1Q6q648MQtrCPt--g,gsv,2019-10-15T18:31:46.625Z,test,gsv-newberg-12445-CurbRamp.png,2150,3720,13312.0,6656.0,40.6875,-35.0,1.0,180.263367,-0.366096,,484,80
seattle-wa,123921,dUqHS7EOq-oaaVnHnk7Urg,gsv,2021-01-22T21:36:41.177Z,train,gsv-seattle-123921-CurbRamp.png,13575,4835,16384.0,8192.0,55.875,-30.3125,1.0,269.506287,2.666985,,172,163
seattle-wa,70008,bkWvzM6QPGRkF7_EGuAC3A,gsv,2019-05-14T20:53:34.202Z,train,gsv-seattle-70008-CurbRamp.png,6079,4557,16384.0,8192.0,33.767857,-10.758928,2.0,73.126434,-0.29969,,272,233
seattle-wa,29620,y_YmZNbT-f6M-9GE2kvELQ,gsv,2019-04-30T06:16:29.998Z,train,gsv-seattle-29620-CurbRamp.png,5659,4672,16384.0,8192.0,49.125,-17.678572,2.0,91.09201,3.197823,,188,181
spgg,6260,pAiSYTO-aA8PyMI187Gz8g,gsv,2020-09-06T04:21:02.188Z,train,gsv-spgg-6260-CurbRamp.png,14986,4563,16384.0,8192.0,282.589294,-12.946428,2.0,109.400383,-0.620384,,46,218
seattle-wa,178160,pco10DSvb2CW9KuBS9ASew,gsv,2021-08-04T05:03:45.544Z,train,gsv-seattle-178160-CurbRamp.png,13439,5339,16384.0,8192.0,208.803574,-33.5,1.0,90.502525,-2.432739,,343,201
oradell-nj,11,8AsY4nlOJQAo8P5YYaEjzA,gsv,2022-03-08T01:40:45.35Z,train,gsv-oradell-11-CurbRamp.png,12508,3887,13312.0,6656.0,266.714294,-12.330358,2.0,108.529129,-0.50472,,361,275
seattle-wa,192323,4icPdwEIAlXJPaBlu8sVmw,gsv,2021-12-30T20:47:55.251Z,train,gsv-seattle-192323-CurbRamp.png,15083,4429,16384.0,8192.0,158.897324,-7.448661,3.0,359.974548,-1.422668,,169,238
seattle-wa,182885,RAFi4einT7x6mPa7TVo6WQ,gsv,2021-08-13T03:39:45.334Z,train,gsv-seattle-182885-CurbRamp.png,13513,4854,16384.0,8192.0,44.1875,-27.078125,1.0,270.419098,1.315369,,254,178
