label_uid,split
seattle-wa:161189,test
seattle-wa:192919,test
seattle-wa:157377,test
seattle-wa:237205,test
seattle-wa:167463,test
seattle-wa:17853,test
seattle-wa:72783,test
seattle-wa:245712,test
seattle-wa:212903,test
seattle-wa:212407,test
seattle-wa:99622,test
seattle-wa:72780,test
seattle-wa:191727,test
seattle-wa:70531,test
seattle-wa:270814,test
seattle-wa:194654,test
seattle-wa:100581,test
seattle-wa:200715,test
seattle-wa:67319,test
seattle-wa:154609,test
seattle-wa:95430,test
seattle-wa:264561,test
seattle-wa:168855,test
seattle-wa:157007,test
seattle-wa:46632,test
seattle-wa:208172,test
seattle-wa:190589,test
seattle-wa:170425,test
seattle-wa:148498,test
seattle-wa:167718,test
seattle-wa:44062,test
seattle-wa:150888,test
seattle-wa:174810,test
seattle-wa:245957,test
seattle-wa:2880,test
seattle-wa:126741,test
seattle-wa:157189,test
seattle-wa:191776,test
seattle-wa:150704,test
seattle-wa:88960,test
seattle-wa:44539,test
seattle-wa:182286,test
seattle-wa:23002,test
seattle-wa:187859,test
seattle-wa:168996,test
seattle-wa:53468,test
seattle-wa:162490,test
seattle-wa:148506,test
seattle-wa:1123,test
seattle-wa:193106,test
seattle-wa:104836,test
seattle-wa:194323,test
seattle-wa:160043,test
seattle-wa:128790,test
seattle-wa:241967,test
seattle-wa:147617,test
seattle-wa:20608,test
seattle-wa:235187,test
seattle-wa:97837,test
seattle-wa:234699,test
seattle-wa:59089,test
seattle-wa:127569,test
seattle-wa:263843,test
seattle-wa:151114,test
seattle-wa:42026,test
seattle-wa:282,test
seattle-wa:226967,test
seattle-wa:256541,test
seattle-wa:138343,test
seattle-wa:184149,test
seattle-wa:209751,test
seattle-wa:235666,test
seattle-wa:269173,test
seattle-wa:135544,test
seattle-wa:159843,test
seattle-wa:260739,test
seattle-wa:209415,test
seattle-wa:222835,test
seattle-wa:141352,test
seattle-wa:133,test
seattle-wa:179720,test
seattle-wa:193433,test
seattle-wa:96456,test
seattle-wa:134128,test
seattle-wa:2173,test
seattle-wa:104263,test
seattle-wa:247736,test
seattle-wa:52931,test
seattle-wa:257506,test
seattle-wa:167448,test
seattle-wa:13696,test
seattle-wa:261804,test
seattle-wa:12369,test
seattle-wa:130706,test
seattle-wa:189417,test
seattle-wa:236324,test
seattle-wa:156727,test
seattle-wa:100049,test
seattle-wa:236340,test
seattle-wa:243015,test
seattle-wa:213372,test
seattle-wa:273417,test
seattle-wa:270656,test
seattle-wa:270486,test
seattle-wa:190587,test
seattle-wa:194400,test
seattle-wa:73686,test
seattle-wa:41903,test
seattle-wa:99945,test
seattle-wa:191097,test
seattle-wa:120123,test
seattle-wa:99611,test
seattle-wa:755,test
seattle-wa:240320,test
seattle-wa:1766,test
seattle-wa:83697,test
seattle-wa:225780,test
seattle-wa:268965,test
seattle-wa:132587,test
seattle-wa:159730,test
seattle-wa:100722,test
seattle-wa:223264,test
seattle-wa:155014,test
seattle-wa:19460,test
seattle-wa:100299,test
seattle-wa:45637,test
seattle-wa:16821,test
seattle-wa:124575,test
seattle-wa:157368,test
seattle-wa:184168,test
seattle-wa:87053,test
seattle-wa:240234,test
seattle-wa:267139,test
seattle-wa:194569,test
seattle-wa:65305,test
seattle-wa:20026,test
seattle-wa:259711,test
seattle-wa:223338,test
seattle-wa:148456,test
seattle-wa:199713,test
seattle-wa:103045,test
seattle-wa:236337,test
seattle-wa:261006,test
seattle-wa:180699,test
seattle-wa:209015,test
seattle-wa:119679,test
seattle-wa:152636,test
seattle-wa:2689,test
seattle-wa:105928,test
seattle-wa:207378,test
seattle-wa:16481,test
seattle-wa:235552,test
seattle-wa:146687,test
seattle-wa:256370,test
seattle-wa:106473,test
seattle-wa:743,test
seattle-wa:81756,test
seattle-wa:169249,test
seattle-wa:45651,test
seattle-wa:100305,test
seattle-wa:169259,test
seattle-wa:96489,test
seattle-wa:80830,test
seattle-wa:13442,test
seattle-wa:109981,test
seattle-wa:235960,test
seattle-wa:182023,test
seattle-wa:72944,test
seattle-wa:123479,test
seattle-wa:134124,test
seattle-wa:236636,test
seattle-wa:232932,test
seattle-wa:229990,test
seattle-wa:252800,test
seattle-wa:270817,test
seattle-wa:141631,test
seattle-wa:245952,test
seattle-wa:174921,test
seattle-wa:28083,test
seattle-wa:240333,test
seattle-wa:145243,test
seattle-wa:258971,test
seattle-wa:253045,test
seattle-wa:75856,test
seattle-wa:190586,test
seattle-wa:178233,test
seattle-wa:110726,test
seattle-wa:239713,test
seattle-wa:241846,test
seattle-wa:3537,test
seattle-wa:97618,test
seattle-wa:233805,test
seattle-wa:138267,test
seattle-wa:177906,test
seattle-wa:95890,test
seattle-wa:234403,test
seattle-wa:25684,test
seattle-wa:137441,test
seattle-wa:201898,test
seattle-wa:162834,test
seattle-wa:170460,test
seattle-wa:159858,test
seattle-wa:182095,test
seattle-wa:256666,test
seattle-wa:147187,test
seattle-wa:200882,test
seattle-wa:13170,test
seattle-wa:183653,test
seattle-wa:191126,test
seattle-wa:97787,test
seattle-wa:234558,test
seattle-wa:145975,test
seattle-wa:15211,test
seattle-wa:147666,test
seattle-wa:194600,test
seattle-wa:235556,test
seattle-wa:200936,test
seattle-wa:138968,test
seattle-wa:164328,test
seattle-wa:123480,test
seattle-wa:177008,test
seattle-wa:159486,test
seattle-wa:81497,test
seattle-wa:191010,test
seattle-wa:237472,test
seattle-wa:747,test
seattle-wa:147114,test
seattle-wa:47604,test
seattle-wa:110632,test
seattle-wa:189367,test
seattle-wa:263387,test
seattle-wa:170041,test
seattle-wa:178635,test
seattle-wa:97006,test
seattle-wa:205586,test
seattle-wa:193882,test
seattle-wa:193750,test
seattle-wa:1486,test
seattle-wa:110823,test
seattle-wa:4222,test
seattle-wa:183931,test
seattle-wa:269223,test
seattle-wa:96866,test
seattle-wa:127587,test
seattle-wa:27100,test
seattle-wa:97599,test
chicago-il:28538,test
chicago-il:4939,test
chicago-il:8125,test
chicago-il:2295,test
chicago-il:815,test
chicago-il:11127,test
chicago-il:1051,test
chicago-il:2809,test
chicago-il:4814,test
chicago-il:365,test
chicago-il:1076,test
chicago-il:9984,test
chicago-il:21966,test
chicago-il:16148,test
chicago-il:10880,test
chicago-il:10460,test
chicago-il:8373,test
chicago-il:9293,test
chicago-il:4947,test
chicago-il:7522,test
chicago-il:860,test
chicago-il:325,test
chicago-il:22824,test
chicago-il:11221,test
chicago-il:10882,test
chicago-il:14671,test
chicago-il:10118,test
chicago-il:15924,test
chicago-il:8189,test
chicago-il:3140,test
chicago-il:1181,test
chicago-il:14094,test
chicago-il:7836,test
chicago-il:23112,test
chicago-il:10011,test
chicago-il:10551,test
chicago-il:15927,test
chicago-il:11157,test
chicago-il:11031,test
chicago-il:14234,test
chicago-il:1939,test
chicago-il:8778,test
chicago-il:934,test
chicago-il:11226,test
chicago-il:23186,test
chicago-il:844,test
chicago-il:4933,test
chicago-il:2302,test
chicago-il:10811,test
chicago-il:6651,test
chicago-il:28885,test
chicago-il:254,test
chicago-il:6691,test
chicago-il:11141,test
chicago-il:3145,test
chicago-il:8923,test
chicago-il:13169,test
chicago-il:3310,test
chicago-il:250,test
chicago-il:11903,test
chicago-il:10318,test
chicago-il:4361,test
chicago-il:6912,test
chicago-il:1836,test
chicago-il:28864,test
chicago-il:10865,test
chicago-il:13674,test
chicago-il:10522,test
chicago-il:9916,test
chicago-il:8165,test
chicago-il:1564,test
chicago-il:43041,test
chicago-il:12909,test
chicago-il:6439,test
chicago-il:10542,test
chicago-il:2478,test
chicago-il:188,test
chicago-il:88,test
chicago-il:555,test
chicago-il:8211,test
chicago-il:8524,test
chicago-il:16146,test
chicago-il:14216,test
chicago-il:10556,test
chicago-il:18823,test
chicago-il:1344,test
chicago-il:10042,test
chicago-il:12291,test
chicago-il:1623,test
chicago-il:17883,test
chicago-il:1356,test
chicago-il:6504,test
chicago-il:9323,test
chicago-il:17654,test
chicago-il:864,test
chicago-il:9407,test
chicago-il:11576,test
chicago-il:14228,test
chicago-il:11164,test
chicago-il:28629,test
chicago-il:6239,test
chicago-il:10572,test
chicago-il:4524,test
chicago-il:43073,test
chicago-il:11145,test
chicago-il:11092,test
chicago-il:18715,test
chicago-il:13362,test
chicago-il:811,test
chicago-il:11003,test
chicago-il:13865,test
chicago-il:5994,test
chicago-il:1702,test
chicago-il:19866,test
chicago-il:11497,test
chicago-il:4573,test
chicago-il:3622,test
chicago-il:120,test
chicago-il:3437,test
chicago-il:22860,test
chicago-il:6161,test
chicago-il:583,test
chicago-il:6192,test
chicago-il:9907,test
chicago-il:12319,test
chicago-il:1266,test
chicago-il:1901,test
chicago-il:554,test
chicago-il:17406,test
chicago-il:8269,test
chicago-il:495,test
chicago-il:504,test
chicago-il:12758,test
chicago-il:6644,test
chicago-il:1728,test
chicago-il:6220,test
chicago-il:2737,test
chicago-il:839,test
chicago-il:21,test
chicago-il:17845,test
chicago-il:4538,test
chicago-il:10588,test
chicago-il:4903,test
chicago-il:500,test
chicago-il:11138,test
chicago-il:1031,test
chicago-il:20860,test
chicago-il:9617,test
chicago-il:19859,test
chicago-il:38175,test
chicago-il:9138,test
chicago-il:11896,test
chicago-il:163,test
chicago-il:809,test
chicago-il:8059,test
chicago-il:9224,test
chicago-il:4122,test
chicago-il:6579,test
chicago-il:7826,test
chicago-il:6585,test
chicago-il:1170,test
chicago-il:5013,test
chicago-il:4513,test
chicago-il:26681,test
chicago-il:28988,test
chicago-il:1543,test
chicago-il:16931,test
chicago-il:14817,test
chicago-il:15691,test
chicago-il:22917,test
chicago-il:323,test
chicago-il:18751,test
chicago-il:6503,test
chicago-il:12993,test
chicago-il:2623,test
chicago-il:17819,test
chicago-il:11150,test
chicago-il:8413,test
chicago-il:19163,test
chicago-il:22010,test
chicago-il:858,test
chicago-il:1196,test
chicago-il:22856,test
chicago-il:21968,test
chicago-il:9659,test
chicago-il:421,test
chicago-il:1375,test
chicago-il:12900,test
chicago-il:801,test
chicago-il:13667,test
chicago-il:13058,test
chicago-il:17288,test
chicago-il:23130,test
chicago-il:43044,test
chicago-il:2810,test
chicago-il:8068,test
chicago-il:2597,test
chicago-il:2625,test
chicago-il:12004,test
chicago-il:6223,test
chicago-il:3186,test
chicago-il:1562,test
chicago-il:11004,test
chicago-il:17660,test
chicago-il:14591,test
chicago-il:14474,test
chicago-il:15829,test
chicago-il:1795,test
chicago-il:8520,test
chicago-il:21325,test
chicago-il:4699,test
chicago-il:278,test
chicago-il:1932,test
chicago-il:8303,test
chicago-il:11915,test
chicago-il:1294,test
chicago-il:10567,test
chicago-il:10582,test
chicago-il:2064,test
chicago-il:7447,test
chicago-il:16343,test
chicago-il:17953,test
chicago-il:8533,test
chicago-il:2759,test
chicago-il:22660,test
chicago-il:22656,test
chicago-il:13319,test
chicago-il:1059,test
oradell-nj:13024,test
oradell-nj:5376,test
oradell-nj:10413,test
oradell-nj:10954,test
oradell-nj:9783,test
oradell-nj:10538,test
oradell-nj:7464,test
oradell-nj:1868,test
oradell-nj:10792,test
oradell-nj:9812,test
oradell-nj:12597,test
oradell-nj:292,test
oradell-nj:7796,test
oradell-nj:2713,test
oradell-nj:9919,test
oradell-nj:7100,test
oradell-nj:8020,test
oradell-nj:7516,test
oradell-nj:6570,test
oradell-nj:7131,test
oradell-nj:7558,test
oradell-nj:7620,test
oradell-nj:13571,test
oradell-nj:10863,test
oradell-nj:27,test
oradell-nj:7109,test
oradell-nj:4547,test
oradell-nj:5092,test
oradell-nj:4528,test
oradell-nj:7744,test
oradell-nj:11659,test
oradell-nj:994,test
oradell-nj:8733,test
oradell-nj:7151,test
oradell-nj:12759,test
oradell-nj:4521,test
oradell-nj:8710,test
oradell-nj:8714,test
oradell-nj:5316,test
oradell-nj:5775,test
oradell-nj:8711,test
oradell-nj:2907,test
oradell-nj:6233,test
oradell-nj:11634,test
oradell-nj:12691,test
oradell-nj:5282,test
oradell-nj:8742,test
oradell-nj:8729,test
oradell-nj:9235,test
oradell-nj:6567,test
oradell-nj:6332,test
oradell-nj:6269,test
oradell-nj:6566,test
oradell-nj:9440,test
oradell-nj:6424,test
oradell-nj:13062,test
oradell-nj:6838,test
oradell-nj:7978,test
oradell-nj:10828,test
oradell-nj:10290,test
oradell-nj:2501,test
oradell-nj:12757,test
oradell-nj:7129,test
oradell-nj:86,test
oradell-nj:6575,test
oradell-nj:11620,test
oradell-nj:1961,test
oradell-nj:11427,test
oradell-nj:11993,test
oradell-nj:9439,test
oradell-nj:12674,test
oradell-nj:2972,test
oradell-nj:4559,test
oradell-nj:13317,test
oradell-nj:1046,test
oradell-nj:5248,test
oradell-nj:11665,test
oradell-nj:8553,test
oradell-nj:7334,test
oradell-nj:3875,test
oradell-nj:13507,test
oradell-nj:331,test
oradell-nj:146,test
oradell-nj:11524,test
oradell-nj:9975,test
oradell-nj:3673,test
oradell-nj:12997,test
oradell-nj:7641,test
oradell-nj:8883,test
oradell-nj:6082,test
oradell-nj:5252,test
oradell-nj:3057,test
oradell-nj:11502,test
oradell-nj:7535,test
oradell-nj:8557,test
oradell-nj:7782,test
oradell-nj:3215,test
oradell-nj:1030,test
oradell-nj:11661,test
oradell-nj:7636,test
oradell-nj:6236,test
oradell-nj:7355,test
oradell-nj:7541,test
oradell-nj:5255,test
oradell-nj:8308,test
oradell-nj:11635,test
oradell-nj:6604,test
oradell-nj:8144,test
oradell-nj:14157,test
oradell-nj:1229,test
oradell-nj:3078,test
oradell-nj:5270,test
oradell-nj:13570,test
oradell-nj:1109,test
walla-walla:795,test
walla-walla:266,test
walla-walla:21,test
walla-walla:626,test
walla-walla:268,test
walla-walla:437,test
walla-walla:1193,test
walla-walla:505,test
walla-walla:233,test
walla-walla:264,test
walla-walla:1200,test
walla-walla:1226,test
walla-walla:269,test
walla-walla:477,test
amsterdam:412,test
amsterdam:790,test
amsterdam:831,test
amsterdam:532,test
amsterdam:979,test
amsterdam:16548,test
amsterdam:663,test
amsterdam:868,test
amsterdam:784,test
amsterdam:152,test
amsterdam:376,test
amsterdam:30631,test
amsterdam:414,test
amsterdam:786,test
amsterdam:968,test
amsterdam:29846,test
amsterdam:133,test
newberg-or:6705,test
newberg-or:5163,test
newberg-or:503,test
newberg-or:2256,test
newberg-or:5068,test
newberg-or:6710,test
newberg-or:9867,test
newberg-or:9568,test
newberg-or:7253,test
newberg-or:9334,test
newberg-or:745,test
newberg-or:17483,test
newberg-or:5557,test
newberg-or:6027,test
newberg-or:3635,test
newberg-or:9571,test
newberg-or:18160,test
newberg-or:11339,test
newberg-or:3171,test
newberg-or:3138,test
newberg-or:17796,test
newberg-or:15266,test
newberg-or:9361,test
newberg-or:13266,test
newberg-or:17021,test
newberg-or:5513,test
newberg-or:10600,test
newberg-or:5713,test
newberg-or:12372,test
newberg-or:5719,test
newberg-or:3134,test
newberg-or:6013,test
newberg-or:8031,test
newberg-or:9808,test
newberg-or:14354,test
newberg-or:5720,test
newberg-or:14050,test
newberg-or:9354,test
newberg-or:8528,test
newberg-or:12847,test
newberg-or:14677,test
newberg-or:13054,test
newberg-or:6036,test
newberg-or:14940,test
newberg-or:10808,test
newberg-or:5561,test
newberg-or:15620,test
newberg-or:4909,test
newberg-or:10741,test
newberg-or:9402,test
newberg-or:5986,test
newberg-or:17798,test
newberg-or:15000,test
newberg-or:2343,test
newberg-or:9726,test
newberg-or:6018,test
newberg-or:539,test
newberg-or:6229,test
newberg-or:1725,test
newberg-or:1150,test
newberg-or:5725,test
newberg-or:3525,test
newberg-or:6544,test
newberg-or:8280,test
newberg-or:5848,test
newberg-or:5084,test
newberg-or:8160,test
newberg-or:4614,test
newberg-or:15104,test
newberg-or:7240,test
newberg-or:8265,test
newberg-or:8890,test
newberg-or:531,test
newberg-or:5154,test
newberg-or:7094,test
newberg-or:9342,test
newberg-or:15664,test
newberg-or:6989,test
newberg-or:674,test
newberg-or:11330,test
newberg-or:10537,test
newberg-or:15216,test
newberg-or:5807,test
newberg-or:5436,test
newberg-or:12142,test
newberg-or:14048,test
newberg-or:9340,test
newberg-or:15072,test
newberg-or:16222,test
newberg-or:10879,test
newberg-or:3836,test
newberg-or:3201,test
newberg-or:2623,test
newberg-or:12709,test
newberg-or:9978,test
newberg-or:6292,test
newberg-or:5094,test
newberg-or:6028,test
newberg-or:6631,test
newberg-or:13363,test
newberg-or:6238,test
newberg-or:5136,test
newberg-or:5908,test
newberg-or:6031,test
newberg-or:3905,test
newberg-or:708,test
newberg-or:13117,test
newberg-or:5509,test
newberg-or:6986,test
newberg-or:17504,test
newberg-or:14447,test
newberg-or:254,test
newberg-or:4034,test
newberg-or:7292,test
newberg-or:17208,test
newberg-or:11809,test
newberg-or:9032,test
newberg-or:4871,test
newberg-or:16885,test
newberg-or:2952,test
columbus-oh:27327,test
columbus-oh:31022,test
columbus-oh:28237,test
columbus-oh:33271,test
columbus-oh:1864,test
columbus-oh:22331,test
columbus-oh:13951,test
columbus-oh:14125,test
columbus-oh:30619,test
columbus-oh:24371,test
columbus-oh:30760,test
columbus-oh:26862,test
columbus-oh:27328,test
columbus-oh:35266,test
columbus-oh:33027,test
columbus-oh:32844,test
columbus-oh:229,test
columbus-oh:22624,test
columbus-oh:1422,test
columbus-oh:13428,test
columbus-oh:28457,test
columbus-oh:22763,test
columbus-oh:35245,test
columbus-oh:16550,test
columbus-oh:19378,test
columbus-oh:19620,test
columbus-oh:7093,test
columbus-oh:35508,test
columbus-oh:13354,test
columbus-oh:26606,test
columbus-oh:18303,test
columbus-oh:30249,test
columbus-oh:11648,test
columbus-oh:26866,test
columbus-oh:3866,test
columbus-oh:27376,test
columbus-oh:23633,test
columbus-oh:837,test
columbus-oh:771,test
columbus-oh:24618,test
columbus-oh:26961,test
columbus-oh:21474,test
columbus-oh:7627,test
columbus-oh:1235,test
columbus-oh:20083,test
columbus-oh:20023,test
columbus-oh:1676,test
columbus-oh:14855,test
columbus-oh:33371,test
columbus-oh:13947,test
columbus-oh:33627,test
columbus-oh:29074,test
columbus-oh:31009,test
columbus-oh:26591,test
columbus-oh:19999,test
columbus-oh:43,test
columbus-oh:14493,test
columbus-oh:26592,test
columbus-oh:14379,test
columbus-oh:37107,test
columbus-oh:6686,test
columbus-oh:13630,test
columbus-oh:14635,test
columbus-oh:13695,test
columbus-oh:6177,test
columbus-oh:33221,test
columbus-oh:26995,test
columbus-oh:14669,test
columbus-oh:1581,test
columbus-oh:1135,test
columbus-oh:24726,test
columbus-oh:1500,test
columbus-oh:230,test
columbus-oh:11175,test
columbus-oh:3068,test
columbus-oh:808,test
columbus-oh:29367,test
columbus-oh:26875,test
columbus-oh:16777,test
columbus-oh:29596,test
columbus-oh:14672,test
columbus-oh:18181,test
columbus-oh:872,test
columbus-oh:26904,test
columbus-oh:23951,test
columbus-oh:27240,test
columbus-oh:16073,test
columbus-oh:12480,test
columbus-oh:26595,test
columbus-oh:21299,test
columbus-oh:27324,test
columbus-oh:6755,test
columbus-oh:5934,test
columbus-oh:8666,test
columbus-oh:26674,test
columbus-oh:23165,test
columbus-oh:33058,test
columbus-oh:555,test
columbus-oh:22812,test
columbus-oh:31358,test
columbus-oh:14806,test
columbus-oh:28187,test
columbus-oh:6139,test
columbus-oh:700,test
columbus-oh:23899,test
columbus-oh:23532,test
columbus-oh:27635,test
columbus-oh:776,test
columbus-oh:15003,test
columbus-oh:27591,test
columbus-oh:27436,test
columbus-oh:12287,test
columbus-oh:10804,test
columbus-oh:14817,test
columbus-oh:26613,test
columbus-oh:24050,test
columbus-oh:31132,test
columbus-oh:35516,test
columbus-oh:13479,test
columbus-oh:1435,test
columbus-oh:773,test
columbus-oh:14768,test
columbus-oh:15700,test
columbus-oh:1146,test
columbus-oh:22453,test
columbus-oh:404,test
columbus-oh:20359,test
columbus-oh:15761,test
columbus-oh:19052,test
columbus-oh:35290,test
columbus-oh:13608,test
columbus-oh:9903,test
columbus-oh:33121,test
columbus-oh:27263,test
columbus-oh:23180,test
columbus-oh:31012,test
columbus-oh:26965,test
columbus-oh:27336,test
columbus-oh:109,test
columbus-oh:30980,test
columbus-oh:13956,test
columbus-oh:27249,test
columbus-oh:31732,test
columbus-oh:23512,test
